Source,Target,Type,Id,Label,Weight
G1055,G1057,Undirected,772,,33
G1055,V9001,Undirected,773,,23
G1055,G1066,Undirected,774,,26
G1055,G1061,Undirected,775,,25
G1055,N6001,Undirected,776,,26
G1055,S5025,Undirected,777,,25
G1055,S5018,Undirected,778,,30
G1055,G1050,Undirected,779,,27
G1055,S5032,Undirected,780,,32
G1055,N6009,Undirected,781,,26
G1055,S5014,Undirected,782,,30
G1055,G1027,Undirected,783,,23
G1055,B1740,Undirected,784,,25
G1055,B1732,Undirected,785,,29
G1055,S5047,Undirected,786,,23
G1055,S5040,Undirected,787,,34
G1055,B1739,Undirected,788,,30
G1055,B1778,Undirected,789,,32
G1055,G1064,Undirected,790,,17
G1055,V9022,Undirected,791,,22
G1055,B1795,Undirected,792,,26
G1055,G1030,Undirected,793,,30
G1055,V9012,Undirected,794,,16
G1055,G1017,Undirected,795,,25
G1055,S5026,Undirected,796,,16
G1055,S5011,Undirected,797,,18
G1055,B1742,Undirected,798,,20
G1055,B1734,Undirected,799,,24
G1055,V9002,Undirected,800,,22
G1055,V9019,Undirected,801,,22
G1055,B1737,Undirected,802,,21
G1055,V9014,Undirected,803,,16
G1055,S5004,Undirected,804,,17
G1055,S5049,Undirected,805,,24
G1055,V9026,Undirected,806,,24
G1055,S5042,Undirected,807,,21
G1055,S5029,Undirected,808,,25
G1055,B1790,Undirected,809,,31
G1055,S5008,Undirected,810,,29
G1055,N6003,Undirected,811,,27
G1055,G1065,Undirected,812,,27
G1055,S5022,Undirected,813,,15
G1055,S5012,Undirected,814,,21
G1055,S5038,Undirected,815,,22
G1055,S5039,Undirected,816,,17
G1055,B1787,Undirected,817,,26
G1055,V9016,Undirected,818,,24
G1055,S5031,Undirected,819,,13
G1055,V9015,Undirected,820,,26
G1055,B1738,Undirected,821,,29
G1055,G1039,Undirected,822,,27
G1055,B1788,Undirected,823,,16
G1055,S5023,Undirected,824,,14
G1055,G1063,Undirected,825,,27
G1055,S5048,Undirected,826,,19
G1055,G1051,Undirected,827,,28
G1055,G1021,Undirected,828,,25
G1055,S5020,Undirected,829,,26
S5030,N6007,Undirected,830,,23
S5030,S5028,Undirected,831,,20
S5030,M1203,Undirected,832,,29
S5030,G1067,Undirected,833,,20
S5030,V9021,Undirected,834,,29
S5030,B1741,Undirected,835,,23
S5030,N6008,Undirected,836,,30
S5030,B1794,Undirected,837,,36
S5030,M1201,Undirected,838,,27
S5030,V9023,Undirected,839,,26
S5030,S5013,Undirected,840,,20
S5030,S5021,Undirected,841,,24
S5030,S5001,Undirected,842,,26
S5030,G1028,Undirected,843,,24
S5030,B1730,Undirected,844,,22
S5030,S5035,Undirected,845,,35
S5030,V9020,Undirected,846,,30
S5030,M1208,Undirected,847,,32
S5030,B1785,Undirected,848,,27
S5030,S5033,Undirected,849,,24
S5030,B1733,Undirected,850,,30
S5030,G1023,Undirected,851,,25
S5030,B1781,Undirected,852,,25
S5030,V9024,Undirected,853,,22
S5030,G1031,Undirected,854,,26
S5030,V9003,Undirected,855,,36
S5030,S5037,Undirected,856,,26
S5030,B1791,Undirected,857,,17
S5030,S5010,Undirected,858,,24
S5030,G1025,Undirected,859,,25
S5030,S5044,Undirected,860,,35
S5030,S5003,Undirected,861,,19
S5030,B1784,Undirected,862,,33
S5030,S5045,Undirected,863,,34
S5030,S5043,Undirected,864,,30
S5030,B1777,Undirected,865,,24
S5030,S5024,Undirected,866,,35
S5030,G1032,Undirected,867,,21
S5030,N6004,Undirected,868,,30
S5030,B1780,Undirected,869,,25
S5030,B1782,Undirected,870,,36
S5030,S5041,Undirected,871,,21
S5030,G1019,Undirected,872,,28
S5030,S5016,Undirected,873,,16
S5030,V9013,Undirected,874,,17
S5030,B1786,Undirected,875,,24
S5030,B1792,Undirected,876,,29
S5030,S5009,Undirected,877,,23
S5030,B1776,Undirected,878,,33
S5030,G1033,Undirected,879,,29
S5030,B1727,Undirected,880,,34
S5030,V9008,Undirected,881,,32
S5030,M1207,Undirected,882,,32
S5030,G1068,Undirected,883,,20
S5030,V9010,Undirected,884,,27
S5030,S5005,Undirected,885,,20
S5030,S5006,Undirected,886,,24
S5030,S5050,Undirected,887,,17
S5030,B1779,Undirected,888,,19
S5030,G1062,Undirected,889,,17
S5030,G1056,Undirected,890,,16
S5030,M1204,Undirected,891,,27
S5030,S5046,Undirected,892,,25
S5030,G1029,Undirected,893,,13
S5030,V9018,Undirected,894,,29
S5030,G1034,Undirected,895,,22
S5030,V9025,Undirected,896,,24
S5030,S5002,Undirected,897,,19
S5030,G1060,Undirected,898,,30
S5030,S5036,Undirected,899,,36
S5030,B1729,Undirected,900,,31
S5030,G1022,Undirected,901,,30
S5030,B1731,Undirected,902,,27
S5030,N6005,Undirected,903,,36
S5030,B1783,Undirected,904,,21
S5030,V9006,Undirected,905,,26
S5030,V9004,Undirected,906,,27
S5030,V9009,Undirected,907,,24
S5030,V9005,Undirected,908,,23
S5030,B1728,Undirected,909,,22
S5030,M1202,Undirected,910,,25
S5030,G1058,Undirected,911,,16
S5030,V9017,Undirected,912,,22
S5030,G1053,Undirected,913,,25
S5030,M1206,Undirected,914,,19
S5030,V9027,Undirected,915,,20
S5030,G1018,Undirected,916,,22
S5030,G1054,Undirected,917,,19
S5030,S5017,Undirected,918,,12
S5030,S5007,Undirected,919,,21
S5030,G1059,Undirected,920,,24
S5030,B1789,Undirected,921,,24
S5030,S5019,Undirected,922,,30
S5030,N6002,Undirected,923,,30
S5030,N6006,Undirected,924,,34
S5030,M1205,Undirected,925,,23
S5030,G1020,Undirected,926,,24
S5030,B1735,Undirected,927,,31
S5030,S5015,Undirected,928,,18
S5030,V9007,Undirected,929,,23
S5030,B1793,Undirected,930,,29
S5030,S5027,Undirected,931,,25
S5030,B1736,Undirected,932,,28
S5030,G1052,Undirected,933,,17
S5030,V9011,Undirected,934,,22
S5030,G1057,Undirected,935,,23
S5030,V9001,Undirected,936,,24
S5030,G1066,Undirected,937,,26
S5030,G1061,Undirected,938,,26
S5030,N6001,Undirected,939,,34
S5030,S5025,Undirected,940,,19
S5030,S5018,Undirected,941,,21
S5030,G1050,Undirected,942,,21
S5030,S5032,Undirected,943,,30
S5030,N6009,Undirected,944,,24
S5030,S5014,Undirected,945,,27
S5030,G1027,Undirected,946,,21
S5030,B1740,Undirected,947,,15
S5030,B1732,Undirected,948,,15
S5030,S5047,Undirected,949,,29
S5030,S5040,Undirected,950,,21
S5030,B1739,Undirected,951,,26
S5030,B1778,Undirected,952,,21
S5030,G1064,Undirected,953,,26
S5030,V9022,Undirected,954,,19
S5030,B1795,Undirected,955,,25
S5030,G1030,Undirected,956,,27
S5030,V9012,Undirected,957,,23
S5030,G1017,Undirected,958,,28
S5030,S5026,Undirected,959,,29
S5030,S5011,Undirected,960,,28
S5030,B1742,Undirected,961,,24
S5030,B1734,Undirected,962,,23
S5030,V9002,Undirected,963,,26
S5030,V9019,Undirected,964,,21
S5030,B1737,Undirected,965,,23
S5030,V9014,Undirected,966,,21
S5030,S5004,Undirected,967,,17
S5030,S5049,Undirected,968,,23
S5030,V9026,Undirected,969,,18
S5030,S5042,Undirected,970,,17
S5030,S5029,Undirected,971,,26
S5030,S5023,Undirected,972,,5
S5030,G1021,Undirected,973,,22
S5030,V9015,Undirected,974,,22
S5030,B1738,Undirected,975,,14
S5030,G1065,Undirected,976,,30
S5030,S5039,Undirected,977,,28
S5030,B1790,Undirected,978,,21
S5030,S5048,Undirected,979,,15
S5030,S5012,Undirected,980,,20
S5030,S5038,Undirected,981,,32
S5030,N6003,Undirected,982,,25
S5030,S5008,Undirected,983,,18
S5030,S5020,Undirected,984,,16
S5030,G1039,Undirected,985,,22
S5030,S5031,Undirected,986,,8
S5030,G1063,Undirected,987,,19
S5030,V9016,Undirected,988,,22
S5030,B1787,Undirected,989,,15
S5030,G1051,Undirected,990,,20
S5030,B1788,Undirected,991,,21
S5030,S5022,Undirected,992,,23
N6007,S5028,Undirected,993,,29
N6007,M1203,Undirected,994,,44
N6007,G1067,Undirected,995,,22
N6007,V9021,Undirected,996,,40
N6007,B1741,Undirected,997,,22
N6007,N6008,Undirected,998,,44
N6007,B1794,Undirected,999,,35
N6007,M1201,Undirected,1000,,45
N6007,V9023,Undirected,1001,,42
N6007,S5013,Undirected,1002,,25
N6007,S5021,Undirected,1003,,29
N6007,S5001,Undirected,1004,,25
N6007,G1028,Undirected,1005,,18
N6007,B1730,Undirected,1006,,28
N6007,S5035,Undirected,1007,,35
N6007,V9020,Undirected,1008,,40
N6007,M1208,Undirected,1009,,45
N6007,B1785,Undirected,1010,,37
N6007,S5033,Undirected,1011,,29
N6007,B1733,Undirected,1012,,46
N6007,G1023,Undirected,1013,,31
N6007,B1781,Undirected,1014,,22
N6007,V9024,Undirected,1015,,23
N6007,G1031,Undirected,1016,,31
N6007,V9003,Undirected,1017,,45
N6007,S5037,Undirected,1018,,41
N6007,B1791,Undirected,1019,,14
N6007,S5010,Undirected,1020,,22
N6007,G1025,Undirected,1021,,27
N6007,S5044,Undirected,1022,,42
N6007,S5003,Undirected,1023,,20
N6007,B1784,Undirected,1024,,40
N6007,S5045,Undirected,1025,,46
N6007,S5043,Undirected,1026,,41
N6007,B1777,Undirected,1027,,26
N6007,S5024,Undirected,1028,,46
N6007,G1032,Undirected,1029,,25
N6007,N6004,Undirected,1030,,42
N6007,B1780,Undirected,1031,,33
N6007,B1782,Undirected,1032,,47
N6007,S5041,Undirected,1033,,24
N6007,G1019,Undirected,1034,,40
N6007,S5016,Undirected,1035,,19
N6007,V9013,Undirected,1036,,15
N6007,B1786,Undirected,1037,,19
N6007,B1792,Undirected,1038,,42
N6007,S5009,Undirected,1039,,24
N6007,B1776,Undirected,1040,,42
N6007,G1033,Undirected,1041,,32
N6007,B1727,Undirected,1042,,42
N6007,V9008,Undirected,1043,,45
N6007,M1207,Undirected,1044,,43
N6007,G1068,Undirected,1045,,26
N6007,V9010,Undirected,1046,,40
N6007,S5005,Undirected,1047,,17
N6007,S5006,Undirected,1048,,16
N6007,S5050,Undirected,1049,,25
N6007,B1779,Undirected,1050,,21
N6007,G1062,Undirected,1051,,19
N6007,G1056,Undirected,1052,,25
N6007,M1204,Undirected,1053,,34
N6007,S5046,Undirected,1054,,23
N6007,G1029,Undirected,1055,,23
N6007,V9018,Undirected,1056,,27
N6007,G1034,Undirected,1057,,26
N6007,V9025,Undirected,1058,,25
N6007,S5002,Undirected,1059,,32
N6007,G1060,Undirected,1060,,31
N6007,S5036,Undirected,1061,,35
N6007,B1729,Undirected,1062,,35
N6007,G1022,Undirected,1063,,37
N6007,B1731,Undirected,1064,,42
N6007,N6005,Undirected,1065,,36
N6007,B1783,Undirected,1066,,37
N6007,V9006,Undirected,1067,,42
N6007,V9004,Undirected,1068,,44
N6007,V9009,Undirected,1069,,28
N6007,V9005,Undirected,1070,,41
N6007,B1728,Undirected,1071,,29
N6007,M1202,Undirected,1072,,27
N6007,G1058,Undirected,1073,,26
N6007,V9017,Undirected,1074,,20
N6007,G1053,Undirected,1075,,26
N6007,M1206,Undirected,1076,,27
N6007,V9027,Undirected,1077,,24
N6007,G1018,Undirected,1078,,28
N6007,G1054,Undirected,1079,,27
N6007,S5017,Undirected,1080,,27
N6007,S5007,Undirected,1081,,25
N6007,G1059,Undirected,1082,,20
N6007,B1789,Undirected,1083,,27
N6007,S5019,Undirected,1084,,29
N6007,N6002,Undirected,1085,,39
N6007,N6006,Undirected,1086,,46
N6007,S5023,Undirected,1087,,10
N6007,B1788,Undirected,1088,,28
N6007,S5012,Undirected,1089,,27
N6007,B1790,Undirected,1090,,32
N6007,S5039,Undirected,1091,,34
N6007,S5022,Undirected,1092,,28
N6007,S5029,Undirected,1093,,29
N6007,S5042,Undirected,1094,,23
N6007,S5004,Undirected,1095,,21
N6007,V9012,Undirected,1096,,20
N6007,B1737,Undirected,1097,,22
N6007,S5038,Undirected,1098,,23
N6007,G1051,Undirected,1099,,28
N6007,B1795,Undirected,1100,,26
N6007,G1030,Undirected,1101,,32
N6007,G1017,Undirected,1102,,23
N6007,S5026,Undirected,1103,,27
N6007,M1205,Undirected,1104,,38
N6007,S5011,Undirected,1105,,23
N6007,B1742,Undirected,1106,,25
N6007,N6001,Undirected,1107,,35
N6007,B1734,Undirected,1108,,25
N6007,V9002,Undirected,1109,,29
N6007,G1061,Undirected,1110,,25
N6007,G1066,Undirected,1111,,29
N6007,S5040,Undirected,1112,,23
N6007,V9019,Undirected,1113,,26
N6007,B1735,Undirected,1114,,30
N6007,N6009,Undirected,1115,,37
N6007,S5032,Undirected,1116,,28
N6007,V9014,Undirected,1117,,27
N6007,S5047,Undirected,1118,,26
N6007,S5049,Undirected,1119,,23
N6007,S5014,Undirected,1120,,30
N6007,V9011,Undirected,1121,,26
N6007,V9022,Undirected,1122,,23
N6007,B1736,Undirected,1123,,33
N6007,G1057,Undirected,1124,,22
N6007,V9026,Undirected,1125,,21
N6007,S5018,Undirected,1126,,30
N6007,G1064,Undirected,1127,,31
N6007,G1020,Undirected,1128,,26
N6007,B1739,Undirected,1129,,28
N6007,S5008,Undirected,1130,,24
N6007,N6003,Undirected,1131,,38
N6007,G1052,Undirected,1132,,25
N6007,B1793,Undirected,1133,,23
N6007,G1065,Undirected,1134,,25
N6007,B1787,Undirected,1135,,23
N6007,V9016,Undirected,1136,,22
N6007,G1027,Undirected,1137,,13
N6007,S5025,Undirected,1138,,26
N6007,S5015,Undirected,1139,,18
N6007,V9001,Undirected,1140,,26
N6007,G1063,Undirected,1141,,28
N6007,B1740,Undirected,1142,,30
N6007,S5020,Undirected,1143,,26
N6007,B1732,Undirected,1144,,32
N6007,G1021,Undirected,1145,,32
N6007,S5048,Undirected,1146,,18
N6007,G1039,Undirected,1147,,20
N6007,G1050,Undirected,1148,,22
N6007,V9007,Undirected,1149,,23
N6007,B1778,Undirected,1150,,26
N6007,B1738,Undirected,1151,,30
N6007,V9015,Undirected,1152,,27
N6007,S5027,Undirected,1153,,20
N6007,S5031,Undirected,1154,,12
S5028,M1203,Undirected,1155,,32
S5028,G1067,Undirected,1156,,13
S5028,V9021,Undirected,1157,,25
S5028,B1741,Undirected,1158,,24
S5028,N6008,Undirected,1159,,32
S5028,B1794,Undirected,1160,,29
S5028,M1201,Undirected,1161,,30
S5028,V9023,Undirected,1162,,26
S5028,S5013,Undirected,1163,,21
S5028,S5021,Undirected,1164,,21
S5028,S5001,Undirected,1165,,23
S5028,G1028,Undirected,1166,,22
S5028,B1730,Undirected,1167,,17
S5028,S5035,Undirected,1168,,31
S5028,V9020,Undirected,1169,,29
S5028,M1208,Undirected,1170,,26
S5028,B1785,Undirected,1171,,31
S5028,S5033,Undirected,1172,,21
S5028,B1733,Undirected,1173,,26
S5028,G1023,Undirected,1174,,21
S5028,B1781,Undirected,1175,,18
S5028,V9024,Undirected,1176,,17
S5028,G1031,Undirected,1177,,21
S5028,V9003,Undirected,1178,,27
S5028,S5037,Undirected,1179,,29
S5028,B1791,Undirected,1180,,18
S5028,S5010,Undirected,1181,,22
S5028,G1025,Undirected,1182,,23
S5028,S5044,Undirected,1183,,30
S5028,S5003,Undirected,1184,,24
S5028,B1784,Undirected,1185,,25
S5028,S5045,Undirected,1186,,26
S5028,S5043,Undirected,1187,,31
S5028,B1777,Undirected,1188,,14
S5028,S5024,Undirected,1189,,24
S5028,G1032,Undirected,1190,,23
S5028,N6004,Undirected,1191,,23
S5028,B1780,Undirected,1192,,21
S5028,B1782,Undirected,1193,,29
S5028,S5041,Undirected,1194,,16
S5028,G1019,Undirected,1195,,29
S5028,S5016,Undirected,1196,,21
S5028,V9013,Undirected,1197,,22
S5028,B1786,Undirected,1198,,20
S5028,B1792,Undirected,1199,,26
S5028,S5009,Undirected,1200,,26
S5028,B1776,Undirected,1201,,29
S5028,G1033,Undirected,1202,,24
S5028,B1727,Undirected,1203,,32
S5028,V9008,Undirected,1204,,21
S5028,M1207,Undirected,1205,,28
S5028,G1068,Undirected,1206,,22
S5028,V9010,Undirected,1207,,24
S5028,S5005,Undirected,1208,,17
S5028,S5006,Undirected,1209,,23
S5028,S5050,Undirected,1210,,14
S5028,B1779,Undirected,1211,,21
S5028,G1062,Undirected,1212,,18
S5028,G1056,Undirected,1213,,18
S5028,M1204,Undirected,1214,,26
S5028,S5046,Undirected,1215,,17
S5028,G1029,Undirected,1216,,23
S5028,V9018,Undirected,1217,,16
S5028,G1034,Undirected,1218,,23
S5028,V9025,Undirected,1219,,28
S5028,S5002,Undirected,1220,,24
S5028,G1060,Undirected,1221,,30
S5028,S5036,Undirected,1222,,28
S5028,B1729,Undirected,1223,,28
S5028,G1022,Undirected,1224,,25
S5028,B1731,Undirected,1225,,30
S5028,N6005,Undirected,1226,,28
S5028,B1783,Undirected,1227,,25
S5028,V9006,Undirected,1228,,22
S5028,V9004,Undirected,1229,,33
S5028,V9009,Undirected,1230,,18
S5028,V9005,Undirected,1231,,26
S5028,B1728,Undirected,1232,,21
S5028,M1202,Undirected,1233,,16
S5028,G1058,Undirected,1234,,25
S5028,V9017,Undirected,1235,,20
S5028,G1053,Undirected,1236,,25
S5028,M1206,Undirected,1237,,19
S5028,V9027,Undirected,1238,,28
S5028,G1018,Undirected,1239,,19
S5028,G1054,Undirected,1240,,16
S5028,S5017,Undirected,1241,,23
S5028,S5007,Undirected,1242,,26
S5028,G1059,Undirected,1243,,19
S5028,B1789,Undirected,1244,,15
S5028,S5019,Undirected,1245,,27
S5028,N6002,Undirected,1246,,25
S5028,N6006,Undirected,1247,,26
S5028,S5031,Undirected,1248,,9
S5028,N6003,Undirected,1249,,21
S5028,B1795,Undirected,1250,,27
S5028,S5008,Undirected,1251,,21
S5028,V9015,Undirected,1252,,28
S5028,G1030,Undirected,1253,,25
S5028,V9016,Undirected,1254,,29
S5028,G1065,Undirected,1255,,18
S5028,B1738,Undirected,1256,,25
S5028,S5011,Undirected,1257,,29
S5028,G1021,Undirected,1258,,27
S5028,S5048,Undirected,1259,,17
S5028,S5049,Undirected,1260,,21
S5028,B1734,Undirected,1261,,25
S5028,V9026,Undirected,1262,,25
S5028,S5020,Undirected,1263,,25
S5028,G1017,Undirected,1264,,16
S5028,G1039,Undirected,1265,,25
S5028,B1787,Undirected,1266,,23
S5028,V9002,Undirected,1267,,28
S5028,G1063,Undirected,1268,,27
S5028,S5026,Undirected,1269,,26
S5028,V9014,Undirected,1270,,33
S5028,V9019,Undirected,1271,,35
S5028,B1742,Undirected,1272,,22
S5028,S5023,Undirected,1273,,13
S5028,B1739,Undirected,1274,,25
S5028,B1778,Undirected,1275,,28
S5028,B1788,Undirected,1276,,30
S5028,S5015,Undirected,1277,,15
S5028,S5022,Undirected,1278,,26
S5028,S5012,Undirected,1279,,18
S5028,V9001,Undirected,1280,,29
S5028,G1051,Undirected,1281,,25
S5028,B1732,Undirected,1282,,13
S5028,V9007,Undirected,1283,,20
S5028,B1793,Undirected,1284,,24
S5028,B1790,Undirected,1285,,26
S5028,B1736,Undirected,1286,,20
S5028,G1061,Undirected,1287,,23
S5028,S5040,Undirected,1288,,21
S5028,G1057,Undirected,1289,,25
S5028,G1064,Undirected,1290,,33
S5028,S5027,Undirected,1291,,22
S5028,S5032,Undirected,1292,,23
S5028,V9022,Undirected,1293,,27
S5028,S5042,Undirected,1294,,32
S5028,S5025,Undirected,1295,,23
S5028,B1737,Undirected,1296,,20
S5028,G1050,Undirected,1297,,27
S5028,G1066,Undirected,1298,,21
S5028,B1735,Undirected,1299,,22
S5028,M1205,Undirected,1300,,22
S5028,S5029,Undirected,1301,,30
S5028,S5038,Undirected,1302,,28
S5028,S5004,Undirected,1303,,21
S5028,S5014,Undirected,1304,,28
S5028,N6009,Undirected,1305,,22
S5028,S5039,Undirected,1306,,24
S5028,N6001,Undirected,1307,,20
S5028,V9011,Undirected,1308,,19
S5028,S5018,Undirected,1309,,17
S5028,S5047,Undirected,1310,,22
S5028,G1020,Undirected,1311,,24
S5028,G1027,Undirected,1312,,14
S5028,B1740,Undirected,1313,,13
S5028,V9012,Undirected,1314,,18
S5028,G1052,Undirected,1315,,16
M1203,G1067,Undirected,1316,,20
M1203,V9021,Undirected,1317,,40
M1203,B1741,Undirected,1318,,18
M1203,N6008,Undirected,1319,,41
M1203,B1794,Undirected,1320,,27
M1203,M1201,Undirected,1321,,41
M1203,V9023,Undirected,1322,,33
M1203,S5013,Undirected,1323,,24
M1203,S5021,Undirected,1324,,25
M1203,S5001,Undirected,1325,,21
M1203,G1028,Undirected,1326,,19
M1203,B1730,Undirected,1327,,28
M1203,S5035,Undirected,1328,,44
M1203,V9020,Undirected,1329,,33
M1203,M1208,Undirected,1330,,44
M1203,B1785,Undirected,1331,,40
M1203,S5033,Undirected,1332,,23
M1203,B1733,Undirected,1333,,49
M1203,G1023,Undirected,1334,,26
M1203,B1781,Undirected,1335,,23
M1203,V9024,Undirected,1336,,23
M1203,G1031,Undirected,1337,,27
M1203,V9003,Undirected,1338,,38
M1203,S5037,Undirected,1339,,37
M1203,B1791,Undirected,1340,,21
M1203,S5010,Undirected,1341,,27
M1203,G1025,Undirected,1342,,23
M1203,S5044,Undirected,1343,,44
M1203,S5003,Undirected,1344,,24
M1203,B1784,Undirected,1345,,39
M1203,S5045,Undirected,1346,,33
M1203,S5043,Undirected,1347,,35
M1203,B1777,Undirected,1348,,22
M1203,S5024,Undirected,1349,,39
M1203,G1032,Undirected,1350,,22
M1203,N6004,Undirected,1351,,44
M1203,B1780,Undirected,1352,,29
M1203,B1782,Undirected,1353,,46
M1203,S5041,Undirected,1354,,17
M1203,G1019,Undirected,1355,,36
M1203,S5016,Undirected,1356,,27
M1203,V9013,Undirected,1357,,20
M1203,B1786,Undirected,1358,,17
M1203,B1792,Undirected,1359,,42
M1203,S5009,Undirected,1360,,23
M1203,B1776,Undirected,1361,,34
M1203,G1033,Undirected,1362,,29
M1203,B1727,Undirected,1363,,40
M1203,V9008,Undirected,1364,,37
M1203,M1207,Undirected,1365,,36
M1203,G1068,Undirected,1366,,13
M1203,V9010,Undirected,1367,,37
M1203,S5005,Undirected,1368,,17
M1203,S5006,Undirected,1369,,16
M1203,S5050,Undirected,1370,,22
M1203,B1779,Undirected,1371,,21
M1203,G1062,Undirected,1372,,25
M1203,G1056,Undirected,1373,,25
M1203,M1204,Undirected,1374,,38
M1203,S5046,Undirected,1375,,24
M1203,G1029,Undirected,1376,,19
M1203,V9018,Undirected,1377,,24
M1203,G1034,Undirected,1378,,30
M1203,V9025,Undirected,1379,,26
M1203,S5002,Undirected,1380,,26
M1203,G1060,Undirected,1381,,29
M1203,S5036,Undirected,1382,,37
M1203,B1729,Undirected,1383,,46
M1203,G1022,Undirected,1384,,29
M1203,B1731,Undirected,1385,,37
M1203,N6005,Undirected,1386,,36
M1203,B1783,Undirected,1387,,41
M1203,V9006,Undirected,1388,,32
M1203,V9004,Undirected,1389,,39
M1203,V9009,Undirected,1390,,27
M1203,V9005,Undirected,1391,,31
M1203,B1728,Undirected,1392,,32
M1203,M1202,Undirected,1393,,20
M1203,G1058,Undirected,1394,,22
M1203,V9017,Undirected,1395,,19
M1203,G1053,Undirected,1396,,22
M1203,M1206,Undirected,1397,,21
M1203,V9027,Undirected,1398,,31
M1203,G1018,Undirected,1399,,29
M1203,G1054,Undirected,1400,,17
M1203,S5017,Undirected,1401,,17
M1203,S5007,Undirected,1402,,20
M1203,G1059,Undirected,1403,,20
M1203,B1789,Undirected,1404,,28
M1203,S5019,Undirected,1405,,23
M1203,N6002,Undirected,1406,,33
M1203,N6006,Undirected,1407,,44
M1203,S5031,Undirected,1408,,12
M1203,N6003,Undirected,1409,,35
M1203,B1795,Undirected,1410,,30
M1203,S5008,Undirected,1411,,30
M1203,V9015,Undirected,1412,,27
M1203,G1030,Undirected,1413,,31
M1203,V9016,Undirected,1414,,36
M1203,G1065,Undirected,1415,,33
M1203,B1738,Undirected,1416,,19
M1203,S5011,Undirected,1417,,25
M1203,G1021,Undirected,1418,,20
M1203,S5048,Undirected,1419,,24
M1203,S5049,Undirected,1420,,27
M1203,B1734,Undirected,1421,,24
M1203,V9026,Undirected,1422,,25
M1203,S5020,Undirected,1423,,29
M1203,G1017,Undirected,1424,,28
M1203,G1039,Undirected,1425,,19
M1203,B1787,Undirected,1426,,20
M1203,V9002,Undirected,1427,,30
M1203,G1063,Undirected,1428,,23
M1203,S5026,Undirected,1429,,16
M1203,V9014,Undirected,1430,,21
M1203,V9019,Undirected,1431,,24
M1203,B1742,Undirected,1432,,13
M1203,S5027,Undirected,1433,,30
M1203,G1050,Undirected,1434,,29
M1203,G1020,Undirected,1435,,21
M1203,G1027,Undirected,1436,,24
M1203,G1052,Undirected,1437,,25
M1203,B1740,Undirected,1438,,16
M1203,S5025,Undirected,1439,,24
M1203,S5038,Undirected,1440,,30
M1203,S5039,Undirected,1441,,24
M1203,B1735,Undirected,1442,,40
M1203,B1739,Undirected,1443,,29
